,Accn,Super.Group,Organism_Taxonomic_ID,Organism.Name,SIN1,RICTOR,RAPTOR,TOR,LST8,Class.name,Phylum.name,Order.name,Family.name,Genus.name,Source,C.score,Frag.score,SIN1All,SIN1Domain,RICTORAll,RICTORDomain,RAPTORAll,RAPTORDomain,LST8All,LST8Domain,TORAll,TORDomain,M.Strategy
698,GCA_036885675.1,Streptophyta,3915,Vigna mungo,NA,NA,L,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Vigna,NCBI,79.5,10.1,NA,NA,NA,NA,104,103.8,475,474.7,2053.1,2052.3,Autotrophic
699,GCA_037074985.1,Streptophyta,147425,Solanum bulbocastanum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Solanum,NCBI,88.2,2.8,NA,NA,NA,NA,1647.6,1647.2,484.6,484.3,2219.1,2218.9,Autotrophic
700,GCA_037126225.1,Streptophyta,194707,Dillenia turbinata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Dilleniales,Dilleniaceae,Dillenia,NCBI,93.9,2.8,NA,NA,NA,NA,1618.2,1617.7,488.6,488.4,2128.5,2128,Autotrophic
701,GCA_037953625.1,Streptophyta,3830,Crotalaria pallida,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Crotalaria,NCBI,79.5,1.4,NA,NA,NA,NA,1640.7,1640.3,500.1,499.9,1642.6,1642.3,Autotrophic
702,GCA_037954015.1,Streptophyta,3891,Psophocarpus tetragonolobus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Psophocarpus,NCBI,80,0.7,NA,NA,NA,NA,1652.9,1652.4,500.1,499.9,2200,2199.7,Autotrophic
703,GCA_037954025.1,Streptophyta,3886,Phaseolus coccineus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Phaseolus,NCBI,93.9,0.4,NA,NA,NA,NA,1650.4,1650,499.2,498.9,2190.2,2189.9,Autotrophic
704,GCA_037954105.1,Streptophyta,3824,Canavalia gladiata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Canavalia,NCBI,81.7,0.9,NA,NA,NA,NA,1643,1642.5,499.4,499.2,2190.9,2190.6,Autotrophic
705,GCA_037962975.1,Streptophyta,43366,Clitoria ternatea,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Clitoria,NCBI,83.6,0.7,NA,NA,NA,NA,1656.1,1655.6,499.8,499.6,1628.4,1628.1,Autotrophic
706,GCA_038485115.1,Streptophyta,183260,Hibiscus sabdariffa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malvales,Malvaceae,Hibiscus,NCBI,88.5,1.8,NA,NA,NA,NA,1667.2,1666.8,505.1,504.9,2210,2209.7,Autotrophic
707,GCA_039513925.1,Streptophyta,2320716,Platanthera zijinensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Orchidaceae,Platanthera,NCBI,79.5,6.4,NA,NA,NA,NA,1598.8,1598.6,485,484.9,2100,2099.7,Autotrophic
708,GCA_039583875.1,Streptophyta,2320717,Platanthera guangdongensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Orchidaceae,Platanthera,NCBI,58.1,11.1,NA,NA,NA,NA,1586.5,1586.2,480.2,480.1,2064.6,2064.4,Autotrophic
709,GCA_039602395.1,Streptophyta,3103831,Deinandra increscens subsp. villosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Deinandra,NCBI,95.5,0.6,NA,NA,NA,NA,1651.6,1650.8,492.7,492.5,2169.2,2168.9,Autotrophic
710,GCA_039657345.1,Streptophyta,461633,Stephania japonica,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Menispermaceae,Stephania,NCBI,96.7,0.9,NA,NA,NA,NA,1642.2,1641.8,486,485.8,1614.3,1614,Autotrophic
711,GCA_039657365.1,Streptophyta,152371,Stephania yunnanensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Menispermaceae,Stephania,NCBI,96,1.2,NA,NA,NA,NA,1640.5,1640.1,484.2,483.9,1978.1,1975.2,Autotrophic
712,GCA_039657385.1,Streptophyta,2935761,Citrus x changshan-huyou,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Rutaceae,Citrus,NCBI,94.7,2.1,NA,NA,NA,NA,1618.2,1618,489.4,489.2,2143.3,2142.8,Autotrophic
713,GCA_039720395.1,Streptophyta,63359,Liquidambar formosana,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Saxifragales,Altingiaceae,Liquidambar,NCBI,83.1,11.4,NA,NA,NA,NA,1676.8,1676.4,499.7,499.6,2199.5,2199.2,Autotrophic
714,GCA_040167595.1,Streptophyta,3572,Saponaria officinalis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Caryophyllales,Caryophyllaceae,Saponaria,NCBI,98.9,0.4,NA,NA,NA,NA,1578.6,1578.2,484.4,484.1,2111.2,2110.9,Autotrophic
715,GCA_040182985.1,Streptophyta,425828,Lithocarpus litseifolius,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fagales,Fagaceae,Lithocarpus,NCBI,96,2.1,NA,NA,NA,NA,1652.9,1652.5,496.4,496.1,2154.8,2154.4,Autotrophic
716,GCA_040183295.1,Streptophyta,59490,Rubus argutus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Rosales,Rosaceae,Rubus,NCBI,92.5,3.6,NA,NA,NA,NA,1669.8,1669.4,499.2,499,2046.4,2045.6,Autotrophic
717,GCA_040285695.1,Streptophyta,2727405,Sesamum angustifolium,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,70.6,14.3,NA,NA,NA,NA,1438.1,1437.6,385,382.7,1451.2,1450.9,Autotrophic
718,GCA_040285715.1,Streptophyta,2727403,Sesamum calycinum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,73.1,12.8,NA,NA,NA,NA,1587.9,1452.8,498.5,498.3,1536.9,1536.6,Autotrophic
719,GCA_040286105.1,Streptophyta,2727402,Sesamum latifolium,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,75,13.1,NA,NA,NA,NA,1669.9,1669.4,498.5,498.3,1987.6,1983.3,Autotrophic
720,GCA_040286145.1,Streptophyta,300843,Sesamum radiatum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,83.6,9.9,NA,NA,NA,NA,1658.9,1658.5,498.5,498.3,1377.6,1377.4,Autotrophic
721,GCA_040436765.1,Streptophyta,3656,Cucumis melo,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Cucurbitales,Cucurbitaceae,Cucumis,NCBI,91.3,3.3,NA,NA,NA,NA,1649.5,1649.1,501,500.9,2197.1,2196.8,Autotrophic
722,GCA_040670175.1,Streptophyta,117978,Dendrobium thyrsiflorum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Orchidaceae,Dendrobium,NCBI,91.5,2.3,NA,NA,NA,NA,1623.9,1623.6,487.3,487.1,2102.1,2101.8,Autotrophic
723,GCA_040955855.1,Streptophyta,228776,Cardamine amara subsp. amara,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Cardamine,NCBI,95.5,0.7,NA,NA,NA,NA,1619.7,1619.2,483.5,483.3,2129.8,2129.5,Autotrophic
724,GCA_041154625.1,Streptophyta,378228,Prunus speciosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Rosales,Rosaceae,Prunus,NCBI,97.8,0.4,NA,NA,NA,NA,1682,1681.6,503.1,502.9,2205.4,2205.1,Autotrophic
725,GCA_041381175.1,Streptophyta,28513,Salvia divinorum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Lamiaceae,Salvia,NCBI,98.5,0.6,NA,NA,NA,NA,1644.3,1643.9,495.9,495.8,2138.4,2138.1,Autotrophic
726,GCA_042100155.1,Streptophyta,4039,Daucus carota,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Apiales,Apiaceae,Daucus,NCBI,96.4,0.6,NA,NA,NA,NA,1636,1635.7,497.8,497.7,2187.2,2186.9,Autotrophic
727,GCA_043165305.1,Streptophyta,520843,Flemingia macrophylla,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Flemingia,NCBI,98.6,0.5,NA,NA,NA,NA,1558.9,1558.5,498.6,498.4,2176.6,2176.3,Autotrophic
728,GCA_043235775.1,Streptophyta,126358,Abeliophyllum distichum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Oleaceae,Abeliophyllum,NCBI,89.3,4.1,NA,NA,NA,NA,1662.1,1661.7,442,441.6,2154.1,2153.7,Autotrophic
729,GCA_043237855.1,Streptophyta,205694,Forsythia ovata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Oleaceae,Forsythia,NCBI,92.6,3.6,NA,NA,NA,NA,1660.3,1659.8,494.7,494.5,1630.1,1629.8,Autotrophic
730,GCA_043381455.1,Streptophyta,41844,Riccia fluitans,NA,NA,H,H,H,Marchantiopsida,Streptophyta,Marchantiales,Ricciaceae,Riccia,NCBI,83.3,3,NA,NA,NA,NA,1572.2,1571.8,471.8,471.6,1878.3,1878,Autotrophic
731,GCA_045791845.1,Streptophyta,62892,Solanum stoloniferum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Solanum,NCBI,95.7,0.7,NA,NA,NA,NA,1649.7,1649.3,487.1,486.8,2219.9,2219.6,Autotrophic
732,GCA_900059795.1,Streptophyta,49390,Coffea canephora,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Gentianales,Rubiaceae,Coffea,NCBI,93.9,3.9,NA,NA,NA,NA,1642.2,1641.8,499,498.8,2050,2049.7,Autotrophic
733,GCA_900231445.1,Streptophyta,4567,Triticum turgidum subsp. durum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Triticum,NCBI,96.5,0.8,NA,NA,NA,NA,1625,1624.6,497.9,497.6,2048.1,2047.8,Autotrophic
734,GCA_900332095.2,Streptophyta,132261,Cuscuta campestris,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Convolvulaceae,Cuscuta,NCBI,81.7,7.1,NA,NA,NA,NA,1633.8,1633.4,481.3,481.1,2174.4,2174.1,Parasite
735,GCA_902206195.3,Streptophyta,586526,Arabis nemorensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Arabis,NCBI,96.8,1.4,NA,NA,NA,NA,1630.2,1629.8,483.7,483.6,2132.3,2132,Autotrophic
736,GCA_902703425.1,Streptophyta,51605,Spirodela intermedia,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Alismatales,Araceae,Spirodela,NCBI,86.5,5,NA,NA,NA,NA,1614.9,1614.5,471.7,471.5,2067.4,2067.2,Autotrophic
737,GCA_902706635.1,Streptophyta,68872,Striga hermonthica,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Orobanchaceae,Striga,NCBI,90.7,4.5,NA,NA,NA,NA,1619.4,1619,493.8,493.6,2065.6,2065.2,Autotrophic
738,GCA_902713445.1,Streptophyta,158383,Olea europaea subsp. europaea,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Oleaceae,Olea,NCBI,97.1,1.2,NA,NA,NA,NA,1636.8,1636.4,491.4,491.2,2141.9,2141.1,Autotrophic
739,GCA_902728155.2,Streptophyta,1685480,Microthlaspi erraticum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Microthlaspi,NCBI,98.5,0.6,NA,NA,NA,NA,1618.5,1618.3,483.8,483.7,2144.3,2144.2,Autotrophic
740,GCA_904845875.1,Streptophyta,422564,Miscanthus lutarioriparius,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Miscanthus,NCBI,97.2,1.4,NA,NA,NA,NA,1617.6,1617.1,495.7,495.4,1984.3,1983.9,Autotrophic
741,GCA_905216605.1,Streptophyta,38785,Arabidopsis arenosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Arabidopsis,NCBI,95.5,0.9,NA,NA,NA,NA,886.6,704.8,486.6,486.4,2145.6,2145.3,Autotrophic
742,GCA_911865555.2,Streptophyta,13288,Thlaspi arvense,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Thlaspi,NCBI,87.3,2.5,NA,NA,NA,NA,1620.9,1620.5,483.8,483.7,2154.1,2153.8,Autotrophic
743,GCA_912172775.2,Streptophyta,56036,Fraxinus pennsylvanica,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Oleaceae,Fraxinus,NCBI,82.4,2.4,NA,NA,NA,NA,1641.4,1641,497.5,497.3,2485.3,1752.1,Autotrophic
744,GCA_928212115.1,Streptophyta,75947,Lactuca virosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Lactuca,NCBI,91.9,2.1,NA,NA,NA,NA,1583,1582.5,446.7,446.3,2174.9,2174.6,Autotrophic
745,GCA_932364175.1,Streptophyta,29727,Eruca vesicaria subsp. sativa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Eruca,NCBI,98,0.9,NA,NA,NA,NA,1619.9,1619.5,488,487.9,2139.3,2139,Autotrophic
746,GCA_944990045.1,Streptophyta,59689,Arabidopsis lyrata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Arabidopsis,NCBI,96.2,1.2,NA,NA,NA,NA,1623.1,1622.7,486.6,486.4,2156.2,2155.9,Autotrophic
747,GCA_945859875.1,Streptophyta,41803,Cuscuta europaea,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Convolvulaceae,Cuscuta,NCBI,87.9,2.5,NA,NA,NA,NA,1650.3,1649.9,483,482.8,2182.7,2182.4,Parasite
748,GCA_945859915.1,Streptophyta,186058,Cuscuta epithymum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Convolvulaceae,Cuscuta,NCBI,90.8,0.8,NA,NA,NA,NA,1649.8,1649.4,481.4,481.3,2176.5,2176.3,Parasite
749,GCA_946122785.1,Streptophyta,586396,Linum tenue,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Linaceae,Linum,NCBI,96,1.3,NA,NA,NA,NA,1649.3,1648.9,502.9,502.7,2211,2210.7,Autotrophic
750,GCA_947470075.1,Streptophyta,2996821,Closterium sp. Yama58-4,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,45.1,9,NA,NA,NA,NA,639.1,637.6,472.4,472.1,1735.9,1285.5,Autotrophic
751,GCA_947471745.1,Streptophyta,2996811,Closterium sp. Naga37s-1,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,49.9,8.1,NA,NA,NA,NA,983.4,980.5,419.5,419.4,1751.9,1750.9,Autotrophic
752,GCA_948144035.1,Streptophyta,3014308,Closterium sp. NIES-64,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,44.2,9,NA,NA,NA,NA,1472.5,987.5,333.6,332,1685.1,1684.5,Autotrophic
753,GCA_948144175.1,Streptophyta,3014309,Closterium sp. NIES-65,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,45,8.7,NA,NA,NA,NA,1039.2,845.4,410.4,376.4,1758.9,1758.3,Autotrophic
754,GCA_948472305.1,Streptophyta,3906,Vicia faba,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Vicia,NCBI,96.1,2.4,NA,NA,NA,NA,1639.4,1639,495.8,495.6,2120.2,2119.9,Autotrophic
755,GCA_949281255.1,Streptophyta,3014311,Closterium sp. NIES-54,NA,NA,M,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,35.9,10.4,NA,NA,NA,NA,572.4,295.5,467.1,466.2,1238.1,1237.9,Autotrophic
756,GCA_949281275.1,Streptophyta,3014310,Closterium sp. NIES-53,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,36.8,10.9,NA,NA,NA,NA,1196.3,1187.4,470.8,470.6,1259.8,1259.6,Autotrophic
757,GCA_949775105.1,Streptophyta,529605,Oldenlandia corymbosa var. corymbosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Gentianales,Rubiaceae,Oldenlandia,NCBI,94.1,1.2,NA,NA,NA,NA,1641,1640.6,493.8,493.6,2193.1,2192.8,Autotrophic
758,GCA_949927565.1,Streptophyta,75948,Lactuca saligna,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Lactuca,NCBI,89.9,2.2,NA,NA,NA,NA,1663.9,1663.5,447.3,447,2183.6,2183.3,Autotrophic
759,GCA_963425845.1,Streptophyta,92480,Sphenostylis stenocarpa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Sphenostylis,NCBI,90,5.3,NA,NA,NA,NA,1594,1593.4,501.2,501,1680,1679.6,Autotrophic
760,GCA_963454935.2,Streptophyta,185542,Ilex paraguariensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Aquifoliales,Aquifoliaceae,Ilex,NCBI,75.2,16.4,NA,NA,NA,NA,1659,1658.5,441.4,405.4,1782.5,1255.3,Autotrophic
761,GCA_963859935.3,Streptophyta,3860,Lathyrus sativus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Lathyrus,NCBI,95.7,0.7,NA,NA,NA,NA,1634,1633.5,495.4,495.2,2112.3,2112,Autotrophic
762,GCA_963924115.1,Streptophyta,77055,Dovyalis caffra,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Dovyalis,NCBI,88.3,5.9,NA,NA,NA,NA,1649.1,1648.7,379.7,379.2,1789.4,1781,Autotrophic
763,GCA_963970345.1,Streptophyta,128251,Sphagnum troendelagicum,NA,NA,H,H,H,Sphagnopsida,Streptophyta,Sphagnales,Sphagnaceae,Sphagnum,NCBI,87.7,2.1,NA,NA,NA,NA,1524.8,1524.4,492.9,492.6,1901.9,1901.6,Autotrophic
764,GCA_963978565.1,Streptophyta,252529,Citrullus colocynthis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Cucurbitales,Cucurbitaceae,Citrullus,NCBI,95.2,1.5,NA,NA,NA,NA,1654.8,1654.4,500.6,500.4,2197.7,2197.4,Autotrophic
765,GCA_964019355.1,Streptophyta,3873,Lupinus luteus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Lupinus,NCBI,98.8,0.5,NA,NA,NA,NA,1563.9,1563.6,498,497.8,2181.6,2181.3,Autotrophic
766,GCA_964030455.1,Streptophyta,586398,Linum trigynum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Linaceae,Linum,NCBI,97,1.2,NA,NA,NA,NA,1648.7,1648.3,502.9,502.7,2206.1,2205.8,Autotrophic
767,GCA_964030465.3,Streptophyta,240449,Urochloa decumbens,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Urochloa,NCBI,99.4,0.1,NA,NA,NA,NA,1632,1631.6,496.1,495.9,2061.5,2061.1,Autotrophic
768,GCA_964267205.1,Streptophyta,151428,Prunus brigantina,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Rosales,Rosaceae,Prunus,NCBI,96.9,0.5,NA,NA,NA,NA,1682.3,1681.9,498.9,498.7,2182.5,2182.1,Autotrophic
769,GCA_964270275.1,Streptophyta,213591,Musa banksii,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Musaceae,Musa,NCBI,95.9,1.5,NA,NA,NA,NA,1623.4,1623,495.4,495.3,2057.8,2057.3,Autotrophic
770,GCA_964270295.1,Streptophyta,228183,Musa textilis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Musaceae,Musa,NCBI,89.8,4,NA,NA,NA,NA,1622.6,1622.2,495.4,495.3,2046.9,2046.5,Autotrophic
771,GCA_964270305.1,Streptophyta,214685,Musa acuminata var. zebrina,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Musaceae,Musa,NCBI,97.6,0.6,NA,NA,NA,NA,1624.2,1623.8,495.4,495.3,2059.9,2059.4,Autotrophic
772,GCA_964270695.1,Streptophyta,491892,Musa hybrid cultivar,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Musaceae,Musa,NCBI,97.2,0.9,NA,NA,NA,NA,1624.3,1623.9,495.4,495.3,2058.8,2058.3,Autotrophic
773,GCA_964271285.1,Streptophyta,81970,Arabidopsis halleri,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Arabidopsis,NCBI,97.2,0.7,NA,NA,NA,NA,1626.2,1625.8,485.4,485.2,2143.5,2143.2,Autotrophic
774,GCA_964340505.1,Streptophyta,114194,Alopecurus aequalis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Alopecurus,NCBI,98.9,0,NA,NA,NA,NA,1610.6,1610.2,496.1,495.8,2063.2,2062.9,Autotrophic
775,GCA_963377065.1,Alveolata,2562239,Effrenium voratum,NA,NA,NA,H,P,Dinophyceae,NA,Suessiales,Symbiodiniaceae,Effrenium,NCBI,67.25,15.2,NA,NA,NA,NA,NA,NA,NA,NA,453.2,453.2,Endosymbiotic
776,GCA_905182975.1,Alveolata,5886,Paramecium primaurelia,M,P,NA,H,H,Oligohymenophorea,Ciliophora,Peniculida,Parameciidae,Paramecium,NCBI,97.08,1.17,191.9,191.4,NA,NA,NA,NA,318.3,318.1,1178.3,1178,Heterotroph
777,GCA_040357525.1,Rhizaria,126728,Bonamia ostreae,NA,L,P,L,L,Ascetosporea,Endomyxa,Haplosporida,NA,Bonamia,NCBI,25.88,18.82,NA,NA,123,122.7,NA,NA,104.1,103.8,158.5,158.3,Parasite
778,GCA_000698435.2,Rhizaria,641309,Lotharella oceanica,NA,P,P,P,P,Chlorarachniophyceae,Cercozoa,NA,NA,Lotharella,NCBI,1.96,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mixotroph
779,Paumic1,Rhizaria,1928728,Paulinella micropora,L,H,P,P,P,Imbricatea,Cercozoa,Euglyphida,Paulinellidae,Paulinella,JGI,65.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Autotrophic
780,Sob3031,Chlorophyta,3088,Tetradesmus obliquus,NA,NA,P,H,H,Chlorophyceae,Chlorophyta,Sphaeropleales,Scenedesmaceae,Tetradesmus,JGI,89.6,1.2,NA,NA,NA,NA,NA,NA,418.6,418.6,1619.5,1618.8,Autotrophic
781,GCA_900660405.1,Stramenopiles,183589,Pseudo-nitzschia multistriata,NA,NA,H,H,P,Bacillariophyceae,Bacillariophyta,Bacillariales,Bacillariaceae,Pseudo-nitzschia,NCBI,86,1,NA,NA,NA,NA,941.1,566.4,NA,NA,519.1,517.4,Autotrophic
782,GCA_000347455.1,Streptophyta,4572,Triticum urartu,NA,NA,P,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Triticum,NCBI,55.5,14.7,NA,NA,NA,NA,NA,NA,435.6,400.9,1801.4,1710.8,Autotrophic
783,GCA_044505025.1,Streptophyta,338654,Bienertia sinuspersici,NA,NA,P,H,M,Magnoliopsida,Streptophyta,Caryophyllales,Chenopodiaceae,Bienertia,NCBI,72.2,12.8,NA,NA,NA,NA,NA,NA,173.4,173.3,2183.9,2183.6,Autotrophic
784,Nangad1894,Stramenopiles,72520,Nannochloropsis gaditana,NA,P,H,H,H,Eustigmatophyceae,NA,Eustigmatales,Monodopsidaceae,Nannochloropsis,JGI,96,0,NA,NA,NA,NA,798.1,797.7,382.8,382.7,1405.7,1405,Autotrophic
785,GCA_002215365.1,Stramenopiles,4795,Phytophthora megakarya,M,P,H,H,P,NA,Oomycota,Peronosporales,Peronosporaceae,Phytophthora,NCBI,91,3,203.9,203.6,NA,NA,1377,1376.6,NA,NA,1494.5,1494.3,Heterotroph
786,GCA_000240725.1,Stramenopiles,1093141,Nannochloropsis gaditana CCMP526,NA,P,H,H,P,Eustigmatophyceae,NA,Eustigmatales,Monodopsidaceae,Nannochloropsis,NCBI,40,9,NA,NA,NA,NA,1099.7,1099.2,NA,NA,513.9,513.3,Autotrophic
787,GCA_014319735.1,Streptophyta,4432,Nelumbo nucifera,NA,NA,P,P,P,Magnoliopsida,Streptophyta,Proteales,Nelumbonaceae,Nelumbo,NCBI,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Autotrophic
788,GCA_009905375.1,Streptophyta,4045,Apium graveolens,NA,NA,P,P,P,Magnoliopsida,Streptophyta,Apiales,Apiaceae,Apium,NCBI,4.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Autotrophic
789,GCA_024862765.1,Alveolata,5871,Babesia caballi,NA,NA,NA,P,NA,Aconoidasida,Apicomplexa,Piroplasmida,Babesiidae,Babesia,NCBI,79.03,5.9,NA,NA,NA,NA,NA,NA,NA,NA,300,300,Parasite
790,GCA_020310875.1,Streptophyta,49495,Ceratopteris richardii,NA,NA,H,H,P,Polypodiopsida,Streptophyta,Polypodiales,Pteridaceae,Ceratopteris,NCBI,84,4.8,NA,NA,NA,NA,1487.1,1486.8,NA,NA,1464,1463.7,Autotrophic
791,GCA_039657325.1,Streptophyta,152367,Stephania cephalantha,NA,NA,H,H,P,Magnoliopsida,Streptophyta,Ranunculales,Menispermaceae,Stephania,NCBI,96,1.8,NA,NA,NA,NA,1637,1636.6,NA,NA,2101,2100.7,Autotrophic
792,GCA_000414095.2,Streptophyta,981085,Morus notabilis,NA,NA,H,H,P,Magnoliopsida,Streptophyta,Rosales,Moraceae,Morus,NCBI,87.2,7.5,NA,NA,NA,NA,1649.5,1649.2,NA,NA,1634.7,1634.4,Autotrophic
793,GCA_002271895.2,Streptophyta,80379,Capsicum chinense,NA,NA,H,H,P,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Capsicum,NCBI,79.9,8.6,NA,NA,NA,NA,1391.1,1390.7,NA,NA,1986.5,1986.3,Autotrophic
794,GCA_011114355.1,Streptophyta,544730,Carex littledalei,NA,NA,H,H,P,Magnoliopsida,Streptophyta,Poales,Cyperaceae,Carex,NCBI,84.9,2.4,NA,NA,NA,NA,1551.4,1551.1,NA,NA,1558.8,1558.5,Autotrophic
795,GCA_013677235.1,Streptophyta,34286,Gossypium klotzschianum,NA,NA,H,H,P,Magnoliopsida,Streptophyta,Malvales,Malvaceae,Gossypium,NCBI,56.4,9.9,NA,NA,NA,NA,1628.5,1628.1,NA,NA,1706.7,1706.4,Autotrophic
796,GCA_001633215.2,Streptophyta,888268,Dichanthelium oligosanthes,NA,NA,P,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Dichanthelium,NCBI,68.5,10,NA,NA,NA,NA,NA,NA,494.3,494,1324.6,1324.3,Autotrophic
797,GCA_019828595.1,Stramenopiles,112091,Aphanomyces cochlioides,M,H,P,H,L,NA,Oomycota,Saprolegniales,Saprolegniaceae,Aphanomyces,NCBI,80,2,189.7,189.4,804.9,803.8,NA,NA,190.5,100.3,1175.1,1174.8,Heterotroph
