"accn","bitscore","evalue","gapopen","hit_description","length","mismatch","name","pident","qend","qseqid","qstart","selected","send","shared name","Species name","sstart","Super.Group","Taxid","TORC2_Presence"
"GCA_900500625.2","663","3.14E-244","0","protein_kinase_A_catalytic_subunit [Leis","332","14","CAC9481050.1","95.8","332","XQJ26440.1","1","true","332","CAC9481050.1","Leishmania infantum","1","Discoba","5671","TORC2 Expected"
"GCA_003719575.1","663","3.14E-244","0","protein kinase A catalytic subunit [Leishm","332","14","AYU78037.1","95.8","332","XQJ26440.1","1","true","332","AYU78037.1","Leishmania donovani","1","Discoba","5661","TORC2 Expected"
"GCA_017918225.1","664","1.55E-244","0","hypothetical protein JIQ42_05908 [Leishm","332","13","KAG5503685.1","96.1","332","XQJ26440.1","1","true","332","KAG5503685.1","Leishmania sp. Namibia","1","Discoba","2802991","TORC2 Expected"
"GCA_000002725.2","666","1.3300000000000001E-245","0","protein kinase A catalytic subunit [Leishm","332","13","CAJ03956.1","96.1","332","XQJ26440.1","1","true","332","CAJ03956.1","Leishmania major","1","Discoba","347515","TORC2 Expected"
"GCA_916722125.1","666","1.3300000000000001E-245","0","protein_kinase_A_catalytic_subunit [Leis","332","13","CAG9572494.1","96.1","332","XQJ26440.1","1","true","332","CAG9572494.1","Leishmania major","1","Discoba","347515","TORC2 Expected"
"GCA_000234665.4","667","4.649999999999999E-246","0","protein kinase A catalytic subunit [Leishm","332","12","CBZ25616.1","96.4","332","XQJ26440.1","1","true","332","CBZ25616.1","Leishmania mexicana","1","Discoba","929439","TORC2 Expected"
"GCA_900537975.2","681","1.51E-251","0","protein_kinase_A_catalytic_subunit (plas","332","1","SYZ64748.1","99.7","332","XQJ26440.1","1","true","332","SYZ64748.1","Leishmania braziliensis","1","Discoba","420245","TORC2 Expected"
"GCA_024505685.1","681","1.51E-251","0","Protein tyrosine kinase [Leishmania braz","332","1","KAI5691029.1","99.7","332","XQJ26440.1","1","true","332","KAI5691029.1","Leishmania braziliensis","1","Discoba","5660","TORC2 Expected"
"GCA_000002845.2","681","1.51E-251","0","protein kinase A catalytic subunit [Leishm","332","1","CAM38092.1","99.7","332","XQJ26440.1","1","true","332","CAM38092.1","Leishmania braziliensis","1","Discoba","420245","TORC2 Expected"
"GCA_024970365.1","684","9.089999999999998E-253","0","protein kinase A catalytic subunit [Leishm","332","0","XQJ26440.1","100.0","332","XQJ26440.1","1","true","332","XQJ26440.1","Leishmania guyanensis","1","NA","5670","NA"
"GCA_040363645.1","684","9.089999999999998E-253","0","putative Protein tyrosine kinase/Protein","332","0","KAL0527433.1","100.0","332","XQJ26440.1","1","true","332","KAL0527433.1","Leishmania shawi","1","Discoba","5680","TORC2 Expected"
"GCA_040363635.1","684","9.089999999999998E-253","0","putative Protein tyrosine kinase/Protein","332","0","KAL0526859.1","100.0","332","XQJ26440.1","1","true","332","KAL0526859.1","Leishmania naiffi","1","Discoba","5678","TORC2 Expected"
"GCA_040363505.1","684","9.089999999999998E-253","0","putative Protein tyrosine kinase/Protein","332","0","KAL0509435.1","100.0","332","XQJ26440.1","1","true","332","KAL0509435.1","Leishmania utingensis","1","Discoba","653362","TORC2 Expected"
"GCA_040363675.1","684","9.089999999999998E-253","0","putative Protein tyrosine kinase/Protein","332","0","KAL0507823.1","100.0","332","XQJ26440.1","1","true","332","KAL0507823.1","Leishmania lindenbergi","1","Discoba","651832","TORC2 Expected"
"GCA_040363515.1","684","9.089999999999998E-253","0","putative Protein tyrosine kinase/Protein","332","0","KAL0500892.1","100.0","332","XQJ26440.1","1","true","332","KAL0500892.1","Leishmania shawi","1","Discoba","5680","TORC2 Expected"
"GCA_962243165.1","684","9.089999999999998E-253","0","Protein tyrosine kinase/Protein kinase d","332","0","CAJ1041912.1","100.0","332","XQJ26440.1","1","true","332","CAJ1041912.1","Leishmania shawi","1","Discoba","5680","TORC2 Expected"
"GCA_962240455.1","684","9.089999999999998E-253","0","Protein tyrosine kinase/Protein kinase d","332","0","CAJ1029447.1","100.0","332","XQJ26440.1","1","true","332","CAJ1029447.1","Leishmania shawi","1","Discoba","5680","TORC2 Expected"
"GCA_962240445.1","684","9.089999999999998E-253","0","Protein tyrosine kinase/Protein kinase d","332","0","CAJ1022275.1","100.0","332","XQJ26440.1","1","true","332","CAJ1022275.1","Leishmania utingensis","1","Discoba","653362","TORC2 Expected"
"GCA_962240435.1","684","9.089999999999998E-253","0","Protein tyrosine kinase/Protein kinase d","332","0","CAJ1021480.1","100.0","332","XQJ26440.1","1","true","332","CAJ1021480.1","Leishmania lindenbergi","1","Discoba","651832","TORC2 Expected"
"GCA_962239345.1","684","9.089999999999998E-253","0","Protein tyrosine kinase/Protein kinase d","332","0","CAJ1007417.1","100.0","332","XQJ26440.1","1","true","332","CAJ1007417.1","Leishmania naiffi","1","Discoba","5678","TORC2 Expected"
"GCA_000755165.2","684","9.089999999999998E-253","0","protein kinase A catalytic subunit [Leishm","332","0","AIN97289.1","100.0","332","XQJ26440.1","1","true","332","AIN97289.1","NA","1","NA",,"NA"
"GCA_020887355.1","570","3.29E-190","15","probable cGMP-dependent protein kinase 1 [","873","467","BDA42558.1","39.9","888","XP_002506490.1","19","true","862","BDA42558.1","Coccomyxa sp. Obi","45","Chlorophyta","2315456","No TORC2"
"GCA_040206735.1","694","7.139999999999998E-238","14","hypothetical protein WJX77_007366 [Trebo","870","438","KAL0042257.1","44.7","931","XRB22897.1","94","true","922","KAL0042257.1","Trebouxia sp. C0004","64","Chlorophyta","2905653","No TORC2"
"GCA_964019345.2","688","7.209999999999999E-236","15","g1659 [Coccomyxa viridis]","904","445","CAL5219758.1","43.7","931","XRB22897.1","84","true","904","CAL5219758.1","Coccomyxa viridis","9","Chlorophyta","1274662","No TORC2"
"GCA_000258705.1","672","7.759999999999999E-231","12","putative cGMP-dependent protein kinase [Co","806","402","EIE24738.1","46.0","906","XRB22897.1","120","true","813","EIE24738.1","Coccomyxa subellipsoidea","22","Chlorophyta","574566","No TORC2"
"GCA_008636185.1","685","2.3099999999999993E-235","15","MAG: cGMP-dependent kinase, partial [Tre","837","412","KAA6429168.1","45.5","903","XRB22897.1","94","true","846","KAA6429168.1","Trebouxia sp. A1-2","27","Chlorophyta","2608996","No TORC2"
"GCA_040144335.1","722","6.42E-242","13","hypothetical protein WJX81_003212 [Ellip","853","425","KAK9830963.1","46.9","931","XRB22897.1","93","true","1470","KAK9830963.1","Elliptochloris bilobata","632","Chlorophyta","381761","No TORC2"
"GCA_023205875.1","751","1.05E-260","14","cGMP-dependent protein kinase [Chloropicon","852","416","UPR02263.1","48.2","923","XRB22897.1","87","true","876","UPR02263.1","Chloropicon primus","35","Chlorophyta","1764295","No TORC2"
"GCA_001247695.2","684","6.119999999999998E-235","12","cGMP-dependent protein kinase [Cymbomona","860","445","KAK3269283.1","45.0","931","XRB22897.1","91","true","863","KAK3269283.1","Cymbomonas tetramitiformis","13","Chlorophyta","36881","No TORC2"
"GCA_000151265.1","951","0.0","11","cgmp-dependent protein kinase [Micromonas","1017","342","EEH52632.1","52.8","902","XP_002506490.1","17","true","1087","EEH52632.1","Micromonas pusilla","78","Chlorophyta","564608","No TORC2"
"GCF_000090985.2","248","5.64E-71","17","cgmp-dependent protein kinase [Micromo","588","325","XP_002506490.1","32.1","652","XRB20828.1","89","true","877","XP_002506490.1","Micromonas commoda","340","Chlorophyta","296587","No TORC2"
"GCA_000090985.2","248","5.64E-71","17","cgmp-dependent protein kinase [Micromonas","588","325","ACO67748.1","32.1","652","XRB20828.1","89","true","877","ACO67748.1","Micromonas commoda","340","Chlorophyta","296587","No TORC2"
"GCA_965154135.1","410","1.94E-137","1","unnamed protein product [Sphagnum tenell","344","146","CAM6058167.1","57.0","533","XP_002500126.1","190","true","501","CAM6058167.1","Sphagnum tenellum","160","NA","128247","NA"
"GCA_963970355.1","410","1.94E-137","1","unnamed protein product [Sphagnum troend","344","146","CAK9203874.1","57.0","533","XP_002500126.1","190","true","501","CAK9203874.1","Sphagnum troendelagicum","160","Streptophyta","128251","No TORC2"
"GCA_021442195.1","412","3.55E-138","1","hypothetical protein BDL97_14G044400 [Sp","344","145","KAH8941511.1","57.3","533","XP_002500126.1","190","true","502","KAH8941511.1","Sphagnum fallax","161","Streptophyta","53036","No TORC2"
"GCA_021442195.1","412","3.55E-138","1","hypothetical protein BDL97_14G044400 [Sp","344","145","KAH8941510.1","57.3","533","XP_002500126.1","190","true","502","KAH8941510.1","Sphagnum fallax","161","Streptophyta","53036","No TORC2"
"GCA_964014455.1","412","3.4399999999999996E-138","1","unnamed protein product [Sphagnum jensen","344","145","CAK9864281.1","57.3","533","XP_002500126.1","190","true","501","CAK9864281.1","Sphagnum jensenii","160","Streptophyta","128206","No TORC2"
"GCA_963970345.1","412","3.4399999999999996E-138","1","unnamed protein product [Sphagnum troend","344","145","CAK9203909.1","57.3","533","XP_002500126.1","190","true","501","CAK9203909.1","Sphagnum troendelagicum","160","Streptophyta","128251","No TORC2"
"GCA_021904315.1","413","1.7799999999999998E-138","3","hypothetical protein CY35_14G043700 [Sph","364","152","KAH9541117.1","56.0","533","XP_002500126.1","176","true","502","KAH9541117.1","Sphagnum magellanicum","141","Streptophyta","128215","No TORC2"
"GCA_965153435.1","361","1.25E-117","3","unnamed protein product [Sphagnum baltic","381","116","CAM6030406.1","50.9","627","XRB21917.1","247","true","481","CAM6030406.1","Sphagnum balticum","172","NA","128184","NA"
"GCA_965153435.1","360","5.1E-118","4","unnamed protein product [Sphagnum baltic","396","126","CAM6029848.1","49.5","642","XRB21917.1","247","true","421","CAM6029848.1","Sphagnum balticum","100","NA","128184","NA"
"GCA_965153455.1","414","8.62E-139","3","unnamed protein product [Sphagnum compac","364","152","CAM6035043.1","56.0","533","XP_002500126.1","176","true","501","CAM6035043.1","Sphagnum compactum","140","NA","128190","NA"
"GCA_964014455.1","360","2.26E-117","4","unnamed protein product [Sphagnum jensen","396","125","CAK9863632.1","49.7","642","XRB21917.1","247","true","490","CAK9863632.1","Sphagnum jensenii","169","Streptophyta","128206","No TORC2"
"GCA_047372805.1","367","2.6599999999999995E-119","6","hypothetical protein ABPG77_005648 [Micr","399","123","KAL4424405.1","50.4","642","XRB21917.1","247","true","513","KAL4424405.1","Micractinium sp. CCAP 211/92","187","NA","554058","NA"
"GCA_021904315.1","362","5.569999999999999E-118","4","hypothetical protein CY35_13G121800 [Sph","396","125","KAH9544468.1","49.7","642","XRB21917.1","247","true","478","KAH9544468.1","Sphagnum magellanicum","157","Streptophyta","128215","No TORC2"
"GCA_021442195.1","362","5.569999999999999E-118","4","hypothetical protein BDL97_13G122600 [Sp","396","125","KAH8944639.1","49.7","642","XRB21917.1","247","true","478","KAH8944639.1","Sphagnum fallax","157","Streptophyta","53036","No TORC2"
"GCA_963971075.1","360","1.56E-117","4","unnamed protein product [Sphagnum jensen","396","125","CAK9261244.1","49.7","642","XRB21917.1","247","true","478","CAK9261244.1","Sphagnum jensenii","157","Streptophyta","128206","No TORC2"
"GCA_963970345.1","360","1.56E-117","4","unnamed protein product [Sphagnum troend","396","125","CAK9202899.1","49.7","642","XRB21917.1","247","true","478","CAK9202899.1","Sphagnum troendelagicum","157","Streptophyta","128251","No TORC2"
"GCA_965154135.1","362","6.079999999999998E-119","4","unnamed protein product [Sphagnum tenell","396","124","CAM6078966.1","50.0","642","XRB21917.1","247","true","419","CAM6078966.1","Sphagnum tenellum","98","NA","128247","NA"
"GCA_963970355.1","362","6.079999999999998E-119","4","unnamed protein product [Sphagnum troend","396","124","CAK9202798.1","50.0","642","XRB21917.1","247","true","419","CAK9202798.1","Sphagnum troendelagicum","98","Streptophyta","128251","No TORC2"
"GCA_029204225.1","399","1.03E-127","1","hypothetical protein O6H91_22G024900 [Di","328","135","KAJ7515718.1","57.6","398","OUS47359.1","75","true","474","KAJ7515718.1","Diphasiastrum complanatum","147","Streptophyta","34168","No TORC2"
"GCA_020921065.1","699","1.6199999999999998E-253","3","hypothetical protein Vadar_031245 [Vacci","489","132","KAH7844745.1","72.4","487","XAR68700.1","1","true","488","KAH7844745.1","Vaccinium darrowii","1","Streptophyta","229202","No TORC2"
"GCA_965153455.1","362","6.489999999999998E-119","4","unnamed protein product [Sphagnum compac","396","125","CAM6051389.1","49.7","642","XRB21917.1","247","true","421","CAM6051389.1","Sphagnum compactum","100","NA","128190","NA"
"GCA_949927565.1","775","5.72E-284","5","unnamed protein product [Lactuca saligna","470","60","CAI9287446.1","84.7","470","PWA64848.1","1","true","458","CAI9287446.1","Lactuca saligna","1","Streptophyta","75948","No TORC2"
"GCA_002870075.4","397","6.75E-128","1","hypothetical protein LSAT_V11C500283890","329","141","KAJ0202949.1","56.8","408","OUS47359.1","80","true","434","KAJ0202949.1","Lactuca sativa","107","Streptophyta","4236","No TORC2"
"GCA_025413875.1","687","1.15E-248","4","hypothetical protein RHMOL_Rhmol04G01807","485","134","KAI8559530.1","71.5","483","XAR68700.1","1","true","483","KAI8559530.1","Rhododendron molle","1","Streptophyta","49168","No TORC2"
"GCA_964030465.3","846","5.85E-305","2","unnamed protein product [Urochloa decumb","459","26","CAL5084720.1","93.0","480","WVZ67079.1","28","true","459","CAL5084720.1","Urochloa decumbens","1","Streptophyta","240449","No TORC2"
"GCA_022343405.2","405","7.269999999999999E-130","0","hypothetical protein L7F22_006708 [Adian","319","127","MCO5553187.1","60.2","398","OUS47359.1","80","true","491","MCO5553187.1","Adiantum nelumboides","173","Streptophyta","2759587","No TORC2"
"GCA_001661175.1","716","2.8899999999999998E-260","4","Serine/threonine-protein kinase [Ananas co","480","107","OAY79986.1","75.8","478","WOL16331.1","1","true","473","OAY79986.1","Ananas comosus","1","Streptophyta","4615","No TORC2"
"GCA_019845555.1","732","2.15E-266","2","hypothetical protein H6P81_014614 [Arist","486","119","KAG9443274.1","74.9","486","XXG76909.1","1","true","483","KAG9443274.1","Aristolochia fimbriata","1","Streptophyta","158543","No TORC2"
"GCA_011799765.1","247","1.0E-76","8","Serine/threonine-protein kinase AtPK2/At","360","185","KAF3783005.1","39.7","439","MES1913458.1","91","true","476","KAF3783005.1","Nymphaea thermarum","138","Streptophyta","419125","No TORC2"
"GCA_022343405.2","406","2.0099999999999998E-130","0","hypothetical protein L7F22_021552 [Adian","318","127","MCO5567856.1","60.1","398","OUS47359.1","81","true","493","MCO5567856.1","Adiantum nelumboides","176","Streptophyta","2759587","No TORC2"
"GCA_020310875.1","405","5.349999999999999E-130","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405520.1","56.1","398","OUS47359.1","49","true","493","KAH7405520.1","Ceratopteris richardii","137","Streptophyta","49495","No TORC2"
"GCA_020310875.1","405","5.349999999999999E-130","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405519.1","56.1","398","OUS47359.1","49","true","493","KAH7405519.1","Ceratopteris richardii","137","Streptophyta","49495","No TORC2"
"GCA_020310875.1","405","5.349999999999999E-130","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405516.1","56.1","398","OUS47359.1","49","true","493","KAH7405516.1","Ceratopteris richardii","137","Streptophyta","49495","No TORC2"
"GCA_002220235.1","447","5.4999999999999996E-149","5","Ypk1p [Bathycoccus prasinos]","386","125","CCO16106.1","59.1","528","XP_002500126.1","175","true","534","CCO16106.1","Bathycoccus prasinos","150","Chlorophyta","41875","No TORC2"
"GCA_020310875.1","405","6.599999999999999E-131","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405517.1","56.1","398","OUS47359.1","49","true","428","KAH7405517.1","Ceratopteris richardii","72","Streptophyta","49495","No TORC2"
"GCA_020310875.1","405","3.5299999999999997E-131","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405521.1","56.1","398","OUS47359.1","49","true","409","KAH7405521.1","Ceratopteris richardii","53","Streptophyta","49495","No TORC2"
"GCA_020310875.1","405","3.5299999999999997E-131","2","hypothetical protein KP509_15G073900 [Ce","358","148","KAH7405518.1","56.1","398","OUS47359.1","49","true","409","KAH7405518.1","Ceratopteris richardii","53","Streptophyta","49495","No TORC2"
"GCF_000090985.2","1128","0.0","0","hypothetical protein MICPUN_56023 [Mic","627","0","XP_002500126.1","100.0","627","XP_002500126.1","1","true","627","XP_002500126.1","Micromonas commoda","1","Chlorophyta","296587","No TORC2"
"GCA_000090985.2","1128","0.0","0","hypothetical protein MICPUN_56023 [Micromo","627","0","ACO61384.1","100.0","627","XP_002500126.1","1","true","627","ACO61384.1","Micromonas commoda","1","Chlorophyta","296587","No TORC2"
"GCA_002158475.1","451","3.37E-146","3","putative ribosomal-protein S6 kinase [Ostr","345","119","OUS47359.1","63.8","518","XP_002500126.1","175","true","409","OUS47359.1","Ostreococcus tauri","70","Chlorophyta","70448","No TORC2"
"GCA_000214015.2","467","5.369999999999999E-160","4","Serine/threonine-protein kinase, active si","379","139","CEF98743.1","61.5","552","XP_002500126.1","175","true","404","CEF98743.1","Ostreococcus tauri","32","Chlorophyta","70448","No TORC2"
"GCA_000092065.1","451","6.11E-156","2","predicted protein, partial [Ostreococcus l","322","102","ABO97009.1","67.1","525","XP_002500126.1","205","true","319","ABO97009.1","Ostreococcus sp. 'lucimarinus'","1","Chlorophyta","436017","No TORC2"
